substance_id,canonical_name,canonical_english_name,canonical_cas,alias_raw,alias_type,confidence,rationale
2626,１，１，１，２，２，３，３，４，４，５，５，６，６，７，７，８，８－ヘプタデカフルオロ－８－ヨードオクタン（別名 ペルフルオロオクチル＝ヨージド）,,507-63-1,ペルフルオロオクチル＝ヨージド,explicit_alias,high,Alias text is explicitly shown in parentheses after 別名.
984,１，１，１－トリクロロ－２，２－ビス（４－クロロフェニル）エタン（別名ＤＤＴ）,"1,1,1-Trichloro-2,2-bis(4-chlorophenyl)ethane (alias: DDT)",50-29-3,DDT,explicit_abbreviation,high,Explicit alias abbreviation in canonical_english_name.
984,１，１，１－トリクロロ－２，２－ビス（４－クロロフェニル）エタン（別名ＤＤＴ）,"1,1,1-Trichloro-2,2-bis(4-chlorophenyl)ethane (alias: DDT)",50-29-3,ＤＤＴ,explicit_abbreviation,high,Explicit 別名 abbreviation in canonical_name.
985,１，１，１－トリクロロ－２，２－ビス（４－メトキシフェニル）エタン（別名メトキシクロル）,"1,1,1-Trichloro-2,2-bis(4-methoxyphenyl)ethane (alias: Methoxychlor)",72-43-5,Methoxychlor,explicit_alias,high,Explicit alias in canonical_english_name.
985,１，１，１－トリクロロ－２，２－ビス（４－メトキシフェニル）エタン（別名メトキシクロル）,"1,1,1-Trichloro-2,2-bis(4-methoxyphenyl)ethane (alias: Methoxychlor)",72-43-5,メトキシクロル,explicit_alias,high,Explicit 別名 in canonical_name.
911,１，１，２，２－テトラクロロエタン（別名四塩化アセチレン）,"1,1,2,2-Tetrachloroethane (alias: Tetrachloroacetylene)",79-34-5,Tetrachloroacetylene,explicit_alias,high,Explicit alias text is visible in the row; safe semantic synonym.
911,１，１，２，２－テトラクロロエタン（別名四塩化アセチレン）,"1,1,2,2-Tetrachloroethane (alias: Tetrachloroacetylene)",79-34-5,四塩化アセチレン,explicit_alias,high,Explicit 別名 text is visible in the row; safe semantic synonym.
1006,１，２，３－トリヒドロキシベンゼン（別名ピロガロール）,"1,2,3-Trihydroxybenzene (alias: Pyrogallol)",87-66-1,Pyrogallol,explicit_alias,high,Explicit alias in canonical_english_name.
1006,１，２，３－トリヒドロキシベンゼン（別名ピロガロール）,"1,2,3-Trihydroxybenzene (alias: Pyrogallol)",87-66-1,ピロガロール,explicit_alias,high,Explicit 別名 in canonical_name.
306,１，２，４，５，６，７，８，８－オクタクロロ－２，３，３ａ，４，７，７ａ－ヘキサヒドロ－４，７－メタノ－１Ｈ－インデン（別名クロルデン）,"1,2,4,5,6,7,8,8-Octachloro-2,3,3a,4,7,7a-hexahydro-4,7-methano-1H-indene (alias: Chlordane)",57-74-9,クロルデン,common_name,high,Explicit 別名 synonym in the row; clean common name.
719,１，２－ジブロモエタン（別名ＥＤＢ）,"1,2-Dibromoethane (alias: EDB)",106-93-4,EDB,explicit_abbreviation,medium,Explicit abbreviation alias in the JP/EN alias text.
905,１，３，５，７－テトラアザトリシクロ［３．３．１．１３，７］デカン（別名ヘキサメチレンテトラミン）,"1,3,5,7-Tetraazatricyclo[3.3.1.13,7]decane (alias: Hexamethylenetetramine)",100-97-0,Hexamethylenetetramine,explicit_alias,high,Explicit alias text is visible in the row; safe semantic synonym.
905,１，３，５，７－テトラアザトリシクロ［３．３．１．１３，７］デカン（別名ヘキサメチレンテトラミン）,"1,3,5,7-Tetraazatricyclo[3.3.1.13,7]decane (alias: Hexamethylenetetramine)",100-97-0,ヘキサメチレンテトラミン,explicit_alias,high,Explicit 別名 text is visible in the row; safe semantic synonym.
963,１，３，５－トリアジン－２，４，６－トリアミン（別名メラミン）,"1,3,5-Triazine-2,4,6-triamine (alias: Melamine)",108-78-1,Melamine,explicit_alias,high,Explicit alias in canonical_english_name.
963,１，３，５－トリアジン－２，４，６－トリアミン（別名メラミン）,"1,3,5-Triazine-2,4,6-triamine (alias: Melamine)",108-78-1,メラミン,explicit_alias,high,Explicit 別名 in canonical_name.
1017,１，３，７－トリメチルキサンチン（別名カフェイン）,"1,3,7-Trimethylxanthine (alias: Caffeine)",58-08-2,Caffeine,explicit_alias,high,Explicit alias in canonical_english_name.
1017,１，３，７－トリメチルキサンチン（別名カフェイン）,"1,3,7-Trimethylxanthine (alias: Caffeine)",58-08-2,カフェイン,explicit_alias,high,Explicit 別名 in canonical_name.
664,１，３－ジチオラン－２－イリデンマロン酸ジイソプロピル（別名イソプロチオラン）,"Diisopropyl 1,3-dithiolan-2-ylidenemalonate (alias: Isoprothiolane)",50512-35-1,Isoprothiolane,explicit_alias,high,Explicit English alias in the canonical English name.
664,１，３－ジチオラン－２－イリデンマロン酸ジイソプロピル（別名イソプロチオラン）,"Diisopropyl 1,3-dithiolan-2-ylidenemalonate (alias: Isoprothiolane)",50512-35-1,イソプロチオラン,explicit_alias,high,Explicit Japanese 別名 in the canonical name.
754,１，３－ジメチルキサンチン（別名テオフィリン）,"1,3-Dimethylxanthine (alias: Theophylline)",58-55-9,Theophylline,explicit_alias,high,Explicit alias text is visible in the row; safe semantic synonym.
754,１，３－ジメチルキサンチン（別名テオフィリン）,"1,3-Dimethylxanthine (alias: Theophylline)",58-55-9,テオフィリン,explicit_alias,high,Explicit 別名 text is visible in the row; safe semantic synonym.
906,１，４，７，８－テトラアミノアントラキノン（別名ジスパースブルー１）,"1,4,7,8-Tetraaminoanthraquinone (alias: Disperse Blue 1)",2475-45-8,Disperse Blue 1,explicit_alias,high,Explicit alias text is visible in the row; safe semantic synonym.
906,１，４，７，８－テトラアミノアントラキノン（別名ジスパースブルー１）,"1,4,7,8-Tetraaminoanthraquinone (alias: Disperse Blue 1)",2475-45-8,ジスパースブルー１,explicit_alias,high,Explicit 別名 text is visible in the row; safe semantic synonym.
497,１，４－ジアザビシクロ［２．２．２］オクタン（別名トリエチレンジアミン）,"1,4-Diazabicyclo[2.2.2]octane (alias: Triethylenediamine)",280-57-9,トリエチレンジアミン,common_name,high,Explicit 別名 synonym in the row; clean common name.
563,１，４－ジオキサン－２，３－ジイルジチオビス（チオホスホン酸）Ｏ，Ｏ，Ｏ’，Ｏ’－テトラエチル（別名ジオキサチオン）,"O, O, O' ,O'-Tetraethyl 1,4-dioxane-2,3-diyldithiobis (thiophosphonate); S,S'-1,4-Dioxane-2,3-diylbis(O,O-diethyl phosphorodithioate) (alias: Dioxathion)",78-34-2,Dioxathion,explicit_alias,high,Explicit English alias in the canonical English name.
563,１，４－ジオキサン－２，３－ジイルジチオビス（チオホスホン酸）Ｏ，Ｏ，Ｏ’，Ｏ’－テトラエチル（別名ジオキサチオン）,"O, O, O' ,O'-Tetraethyl 1,4-dioxane-2,3-diyldithiobis (thiophosphonate); S,S'-1,4-Dioxane-2,3-diylbis(O,O-diethyl phosphorodithioate) (alias: Dioxathion)",78-34-2,ジオキサチオン,explicit_alias,high,Explicit Japanese 別名 in the canonical name.
2368,１－アセチル－１，２，３，４－テトラヒドロ－３－［（３－ピリジルメチル）アミノ］－６－［１，２，２，２－テトラフルオロ－１－（トリフルオロメチル）エチル］キナゾリン－２－オン（別名ピリフルキナゾン）,,,337458-27-2,ピリフルキナゾン,common_name,high
1635,１－イソプロピル－４－メチルシクロヘキサン,1-Isopropyl-4-methylcyclohexane (alias: p-Mentane),99-82-1,p-Mentane,common_name,medium,Explicit common-name alias in source row.
1737,１－クロロ－１，１－ジフルオロエタン（別名ＨＣＦＣ－１４２ｂ）,"1-Chloro-1,1-difluoroethane (alias: HCFC-142b)",75-68-3,HCFC-142b,abbreviation,medium,Explicit abbreviation/short form in source row.
1737,１－クロロ－１，１－ジフルオロエタン（別名ＨＣＦＣ－１４２ｂ）,"1-Chloro-1,1-difluoroethane (alias: HCFC-142b)",75-68-3,ＨＣＦＣ－１４２ｂ,abbreviation,medium,Explicit abbreviation/short form in source row.
443,１－クロロ－２－メチル－１－プロペン（別名１－クロロイソブチレン）,1-Chloro-2-methyl-1-propene (alias: 1-Chloroisobutylene),513-37-1,１－クロロイソブチレン,common_name,high,Explicit 別名 synonym in the row; clean common name.
844,１－ターシャリ－ブチル－３－（２，６－ジイソプロピル－４－フェノキシフェニル）チオ尿素（別名ジアフェンチウロン）,"1-tert-Butyl-3-(2,6-diisopropyl-4-phenoxyphenyl)thiourea (alias: Diafenthiuron)",80060-09-9,Diafenthiuron,explicit_alias,high,Explicit alias text is visible in the row; safe semantic synonym.
844,１－ターシャリ－ブチル－３－（２，６－ジイソプロピル－４－フェノキシフェニル）チオ尿素（別名ジアフェンチウロン）,"1-tert-Butyl-3-(2,6-diisopropyl-4-phenoxyphenyl)thiourea (alias: Diafenthiuron)",80060-09-9,ジアフェンチウロン,explicit_alias,high,Explicit 別名 text is visible in the row; safe semantic synonym.
953,１－ドデカノール（別名ノルマル－ドデシルアルコール）,1-Dodecanol (alias: n-Dodecyl alcohol),112-53-8,n-Dodecyl alcohol,explicit_alias,high,Explicit alias in canonical_english_name.
953,１－ドデカノール（別名ノルマル－ドデシルアルコール）,1-Dodecanol (alias: n-Dodecyl alcohol),112-53-8,ノルマル－ドデシルアルコール,explicit_alias,high,Explicit 別名 in canonical_name.
956,１－ドデシルグアニジニウム＝アセタート（別名ドジン）,1-Dodecylguanidinium acetate (alias: Dodine),2439-10-3,Dodine,explicit_alias,high,Explicit alias in canonical_english_name.
956,１－ドデシルグアニジニウム＝アセタート（別名ドジン）,1-Dodecylguanidinium acetate (alias: Dodine),2439-10-3,ドジン,explicit_alias,high,Explicit 別名 in canonical_name.
1035,１－ナフチル－Ｎ－メチルカルバメート（別名カルバリル）,1-Naphthyl-N-methylcarbamate (alias: Carbaryl),63-25-2,Carbaryl,explicit_alias,high,Explicit alias in canonical_english_name.
1035,１－ナフチル－Ｎ－メチルカルバメート（別名カルバリル）,1-Naphthyl-N-methylcarbamate (alias: Carbaryl),63-25-2,カルバリル,explicit_alias,high,Explicit 別名 in canonical_name.
2102,１－ノナノール（別名ノルマル－ノニルアルコール）,1-Nonanol (alias: n-Nonylalcohol),143-08-8,n-Nonylalcohol,common_name,high,Explicit alias text appears in the row.
510,１－ヘキサデカンノール（別名：1-セタノール、パルミチルアルコール）,,36653-82-4,1-セタノール,explicit_alias,high,Explicit 別名 text in the row.
510,１－ヘキサデカンノール（別名：1-セタノール、パルミチルアルコール）,,36653-82-4,パルミチルアルコール,explicit_alias,high,Explicit 別名 text in the row.
2425,１－（２，４－ジクロロフェニル）－Ｎ－（２，４－ジフルオロフェニル）－Ｎ－イソプロピル－５－オキソ－４，５－ジヒドロ－１Ｈ－１，２，４－トリアゾール－４－カルボキサミド（別名イプフェンカルバゾン）,,212201-70-2,イプフェンカルバゾン,explicit_alias,high,Alias text is explicitly shown in parentheses after 別名.
2394,１－（２－クロロイミダゾ［１，２－ａ］ピリジン－３－イルスルホニル）－３－（４，６－ジメトキシピリミジン－２－イル）尿素（別名イマゾスルフロン）,,,122548-33-8,イマゾスルフロン,common_name,high
432,１－（２－クロロベンジル）－３－（１－メチル－１－フェニルエチル）尿素（別名クミルロン）,1-(2-Chlorobenzyl)-3-(1-methyl-2-phenylethyl)urea (alias: Cumyluron),99485-76-4,クミルロン,common_name,high,Explicit 別名 synonym in the row; clean common name.
607,１－（３，５－ジクロロ－２，４－ジフルオロフェニル）－３－（２，６－ジフルオロベンゾイル）尿素（別名テフルベンズロン）,"1-(3,5-Dichloro-2,4-difluorophenyl)-3-(2,6-difluorobenzoyl)urea (alias: Teflubenzuron)",83121-18-0,Teflubenzuron,explicit_alias,high,Explicit English alias in the canonical English name.
607,１－（３，５－ジクロロ－２，４－ジフルオロフェニル）－３－（２，６－ジフルオロベンゾイル）尿素（別名テフルベンズロン）,"1-(3,5-Dichloro-2,4-difluorophenyl)-3-(2,6-difluorobenzoyl)urea (alias: Teflubenzuron)",83121-18-0,テフルベンズロン,explicit_alias,high,Explicit Japanese 別名 in the canonical name.
2404,１－（４－クロロフェニル）－３－（２，６－ジフルオロベンゾイル）尿素（別名ジフルベンズロン）,,,35367-38-5,ジフルベンズロン,common_name,high
2150,１－（４－ビフェニリルオキシ）－３，３－ジメチル－１－（１Ｈ－１，２，４－トリアゾール－１－イル）－２－ブタノール（別名ビテルタノール）,"1-(4-Biphenylyloxy)-3,3-dimethyl-1-(1H-1,2,4-triazol-1-yl)-2-butanol (alias: Bitertanol)",55179-31-2,Bitertanol,common_name,high,Explicit alias text appears in the row.
2453,１－（５－ターシャリ－ブチル－１，３，４－チアジアゾール－２－イル）－１，３－ジメチル尿素（別名テブチウロン）,,34014-18-1,テブチウロン,explicit_alias,high,Alias text is explicitly shown in parentheses after 別名.
414,１－（６－クロロ－３－ピリジルメチル）－Ｎ－ニトロイミダゾリジン－２－イリデンアミン（別名イミダクロプリド）,1-(6-Chloro-3-pyridylmethyl)-N-nitroimidazolidin-2-ylideneamine (alias: Imidacloprid),105827-78-9,イミダクロプリド,common_name,high,Explicit 別名 synonym in the row; clean common name.
790,１－［（２，５－ジメトキシフェニル）アゾ］－２－ナフトール（別名シトラスレッドナンバー２）,"1-[(2,5-Dimethoxyphenyl)azo]-2-naphthol (alias: Citrus red No.2)",6358-53-8,Citrus red No.2,explicit_alias,high,Explicit alias text is visible in the row; safe semantic synonym.
790,１－［（２，５－ジメトキシフェニル）アゾ］－２－ナフトール（別名シトラスレッドナンバー２）,"1-[(2,5-Dimethoxyphenyl)azo]-2-naphthol (alias: Citrus red No.2)",6358-53-8,シトラスレッドナンバー２,explicit_alias,high,Explicit 別名 text is visible in the row; safe semantic synonym.
1471,１－［（２－メチルフェニル）アゾ］－２－ナフトール（別名オイルオレンジＳＳ）,1-[(2-Methylphenyl)azo]-2-naphthol (alias: Oil orange SS),2646-17-5,Oil orange SS,alias,high,Explicit alias text in source row.
1471,１－［（２－メチルフェニル）アゾ］－２－ナフトール（別名オイルオレンジＳＳ）,1-[(2-Methylphenyl)azo]-2-naphthol (alias: Oil orange SS),2646-17-5,オイルオレンジＳＳ,alias,high,Explicit alias text in source row.
1789,１－［（ＥＺ）－２－シアノ－２－メトキシイミノアセチル］－３－エチル尿素（別名シモキサニル）,1-[(EZ)-2-Cyano-2-methoxyiminoacetyl]-3-ethylurea (alias: Cymoxanil),57966-95-7,Cymoxanil,alias,high,Explicit alias text in source row.
1789,１－［（ＥＺ）－２－シアノ－２－メトキシイミノアセチル］－３－エチル尿素（別名シモキサニル）,1-[(EZ)-2-Cyano-2-methoxyiminoacetyl]-3-ethylurea (alias: Cymoxanil),57966-95-7,シモキサニル,alias,high,Explicit alias text in source row.
2401,１－［４－［２－クロロ－４－（トリフルオロメチル）フェノキシ］－２－フルオロフェニル］－３－（２，６－ジフルオロベンゾイル）尿素（別名フルフェノクスロン）,,,101463-69-8,フルフェノクスロン,common_name,high
1732,１－［［２－［２－クロロ－４－（４－クロロフェノキシ）フェニル］－４－メチル－１，３－ジオキソラン－２－イル］メチル］－１Ｈ－１，２，４－トリアゾール（別名ジフェノコナゾール）,"1-[[2-[2-Chloro-4-(4-chlorophenoxy)phenyl]-4-methyl-1,3-dioxolan-2-yl]methyl]-1H-1,2,4-triazole (alias: Difenoconazole)",119446-68-3,Difenoconazole,alias,high,Explicit alias text in source row.
1732,１－［［２－［２－クロロ－４－（４－クロロフェノキシ）フェニル］－４－メチル－１，３－ジオキソラン－２－イル］メチル］－１Ｈ－１，２，４－トリアゾール（別名ジフェノコナゾール）,"1-[[2-[2-Chloro-4-(4-chlorophenoxy)phenyl]-4-methyl-1,3-dioxolan-2-yl]methyl]-1H-1,2,4-triazole (alias: Difenoconazole)",119446-68-3,ジフェノコナゾール,alias,high,Explicit alias text in source row.
2578,１５－ペンタデカンオリド（別名オキサシクロヘキサデカン－２－オン）,,106-02-5,オキサシクロヘキサデカン－２－オン,explicit_alias,high,Alias text is explicitly shown in parentheses after 別名.
590,２’，４－ジクロロ－アルファ，アルファ，アルファ－トリフルオロ－４’－ニトロメタトルエンスルホンアニリド（別名フルスルファミド）,"2',4-Dichloro-α,α,α-trifluoro-4'-nitro-m-toluenesulfonanilide (alias: Flusulfamide)",106917-52-6,Flusulfamide,explicit_alias,high,Explicit English alias in the canonical English name.
590,２’，４－ジクロロ－アルファ，アルファ，アルファ－トリフルオロ－４’－ニトロメタトルエンスルホンアニリド（別名フルスルファミド）,"2',4-Dichloro-α,α,α-trifluoro-4'-nitro-m-toluenesulfonanilide (alias: Flusulfamide)",106917-52-6,フルスルファミド,explicit_alias,high,Explicit Japanese 別名 in the canonical name.
724,２’，６’－ジブロモ－２－メチル－４’－トリフルオロメトキシ－４－トリフルオロメチル－１，３－チアゾール－５－カルボキサニリド（別名チフルザミド）,"2’,6’-Dibromo-2-methyl-4’-trifluoromethoxy-4-trifluoromethyl-1,3-thiazole-5-carboxanilide (alias: Thifluzamide)",130000-40-7,Thifluzamide,explicit_alias,high,Explicit English alias in the canonical English name.
724,２’，６’－ジブロモ－２－メチル－４’－トリフルオロメトキシ－４－トリフルオロメチル－１，３－チアゾール－５－カルボキサニリド（別名チフルザミド）,"2’,6’-Dibromo-2-methyl-4’-trifluoromethoxy-4-trifluoromethyl-1,3-thiazole-5-carboxanilide (alias: Thifluzamide)",130000-40-7,チフルザミド,explicit_alias,high,Explicit Japanese 別名 in the canonical name.
1930,２’－［（ＲＳ）－１，３－ジメチルブチル］－５－フルオロ－１，３－ジメチルピラゾール－４－カルボキサニリド（別名ペンフルフェン）,"2'-[(RS)-1,3-dimethylbutyl]-5-fluoro-1,3-dimethylpyrazole-4-carboxanilide (alias: Penflufen)",494793-67-8,Penflufen,common_name,high,Explicit alias text appears in the row.
1500,２，２’－メチレンビス（４－クロロフェノール）（別名ジクロロフェン）,"2,2'-Methylenebis(4-chlorophenol) (alias: Dichlorophen)",97-23-4,Dichlorophen,alias,high,Explicit alias text in source row.
1500,２，２’－メチレンビス（４－クロロフェノール）（別名ジクロロフェン）,"2,2'-Methylenebis(4-chlorophenol) (alias: Dichlorophen)",97-23-4,ジクロロフェン,alias,high,Explicit alias text in source row.
486,２，２’－｛イソプロピリデンビス［（２，６－ジブロモ－４，１－フェニレン）オキシ］｝ジエタノール　  (別名：テトラブロモビスフェノールAビス(2-ヒドロキシエチル)エーテル）,,4162-45-2,テトラブロモビスフェノールAビス(2-ヒドロキシエチル)エーテル,explicit_alias,high,Explicit 別名 text in the row.
974,２，２，２－トリクロロ－１，１－エタンジオール（別名抱水クロラール）,"2,2,2-Trichloro-1,1-ethanediol (alias: Chloral hydrate)",302-17-0,Chloral hydrate,explicit_alias,high,Explicit alias in canonical_english_name.
974,２，２，２－トリクロロ－１，１－エタンジオール（別名抱水クロラール）,"2,2,2-Trichloro-1,1-ethanediol (alias: Chloral hydrate)",302-17-0,抱水クロラール,explicit_alias,high,Explicit 別名 in canonical_name.
983,２，２，２－トリクロロ－１，１－ビス（４－クロロフェニル）エタノール（別名ジコホル）,"2,2,2-Trichloro-1,1-bis(4-chlorophenyl)ethanol (alias: Dicofol)",115-32-2,Dicofol,explicit_alias,high,Explicit alias in canonical_english_name.
983,２，２，２－トリクロロ－１，１－ビス（４－クロロフェニル）エタノール（別名ジコホル）,"2,2,2-Trichloro-1,1-bis(4-chlorophenyl)ethanol (alias: Dicofol)",115-32-2,ジコホル,explicit_alias,high,Explicit 別名 in canonical_name.
2460,２，２，３，３－テトラフルオロプロピオン酸ナトリウム（別名テトラピオン又はフルプロパネートナトリウム塩）,,22898-01-7,テトラピオン,explicit_alias,high,Alias text is explicitly shown in parentheses after 別名.
2460,２，２，３，３－テトラフルオロプロピオン酸ナトリウム（別名テトラピオン又はフルプロパネートナトリウム塩）,,22898-01-7,フルプロパネートナトリウム塩,explicit_alias,high,Alias text is explicitly shown in parentheses after 別名.
2597,２，２－ジクロロプロピオン酸ナトリウム（別名：DPA）,,127-20-8,DPA,abbreviation,medium,Short abbreviation is explicitly shown in parentheses after 別名.
614,２，２－ジクロロ－１，１，１－トリフルオロエタン（別名ＨＣＦＣ－１２３）,"2,2-Dichloro-1,1,1-trifluoroethane (alias: HCFC-123)",306-83-2,HCFC-123,explicit_abbreviation,medium,Explicit abbreviation alias in the JP/EN alias text.
620,２，２－ジクロロ－Ｎ－［２－ヒドロキシ－１－（ヒドロキシメチル）－２－（４－ニトロフェニル）エチル］アセトアミド（別名クロラムフェニコール）,"2,2-Dichloro-N-[2-hydroxy-1-(hydroxymethyl)-2-(4-nitrophenyl)ethyl]acetamide (alias: Chloramphenicol)",56-75-7,Chloramphenicol,explicit_alias,high,Explicit English alias in the canonical English name.
620,２，２－ジクロロ－Ｎ－［２－ヒドロキシ－１－（ヒドロキシメチル）－２－（４－ニトロフェニル）エチル］アセトアミド（別名クロラムフェニコール）,"2,2-Dichloro-N-[2-hydroxy-1-(hydroxymethyl)-2-(4-nitrophenyl)ethyl]acetamide (alias: Chloramphenicol)",56-75-7,クロラムフェニコール,explicit_alias,high,Explicit Japanese 別名 in the canonical name.
2441,２，２－ジメチルブタン酸＝３－（２，４－ジクロロフェニル）－２－オキソ－１－オキサスピロ［４．５］デカ－３－エン－４－イル（別名スピロジクロフェン）,,148477-71-8,スピロジクロフェン,explicit_alias,high,Alias text is explicitly shown in parentheses after 別名.
782,２，２－ジメチルプロパノイルクロライド（別名トリメチルアセチルクロライド）,"2,2-Dimethylpropanoyl chloride (alias: Trimethylacetyl chloride)",3282-30-2,Trimethylacetyl chloride,explicit_alias,high,Explicit alias text is visible in the row; safe semantic synonym.
782,２，２－ジメチルプロパノイルクロライド（別名トリメチルアセチルクロライド）,"2,2-Dimethylpropanoyl chloride (alias: Trimethylacetyl chloride)",3282-30-2,トリメチルアセチルクロライド,explicit_alias,high,Explicit 別名 text is visible in the row; safe semantic synonym.
2443,２，２－ジメチルプロパン酸＝（Ｅ）－２－（４－ターシャリ－ブチルフェニル）－２－シアノ－１－（１，３，４－トリメチルピラゾール－５－イル）ビニル（別名シエノピラフェン）,,560121-52-0,シエノピラフェン,explicit_alias,high,Alias text is explicitly shown in parentheses after 別名.
785,２，２－ジメチル－１，３－ベンゾジオキソール－４－イル－Ｎ－メチルカルバマート（別名ベンダイオカルブ）,"2,2-Dimethyl-1,3-benzodioxol-4-yl N-methylcarbamate (alias: Bendiocarb)",22781-23-3,Bendiocarb,explicit_alias,high,Explicit alias text is visible in the row; safe semantic synonym.
785,２，２－ジメチル－１，３－ベンゾジオキソール－４－イル－Ｎ－メチルカルバマート（別名ベンダイオカルブ）,"2,2-Dimethyl-1,3-benzodioxol-4-yl N-methylcarbamate (alias: Bendiocarb)",22781-23-3,ベンダイオカルブ,explicit_alias,high,Explicit 別名 text is visible in the row; safe semantic synonym.
763,２，２－ジメチル－２，３－ジヒドロ－１－ベンゾフラン－７－イル＝Ｎ－［Ｎ－（２－エトキシカルボニルエチル）－Ｎ－イソプロピルスルフェナモイル］－Ｎ－メチルカルバマート（別名ベンフラカルブ）,"2,2-Dimethyl-2,3-dihydro-1-benzofuran-7-yl N-[N-(2-ethoxycarbonylethyl)-N-isopropylsulfenamoyl]-N-methylcarbamate (alias: Benfuracarb)",82560-54-1,Benfuracarb,explicit_alias,high,Explicit alias text is visible in the row; safe semantic synonym.
763,２，２－ジメチル－２，３－ジヒドロ－１－ベンゾフラン－７－イル＝Ｎ－［Ｎ－（２－エトキシカルボニルエチル）－Ｎ－イソプロピルスルフェナモイル］－Ｎ－メチルカルバマート（別名ベンフラカルブ）,"2,2-Dimethyl-2,3-dihydro-1-benzofuran-7-yl N-[N-(2-ethoxycarbonylethyl)-N-isopropylsulfenamoyl]-N-methylcarbamate (alias: Benfuracarb)",82560-54-1,ベンフラカルブ,explicit_alias,high,Explicit 別名 text is visible in the row; safe semantic synonym.
1935,２，２－ジメチル－３－メチリデンビシクロ［２．２．１］ヘプタン（別名カンフェン）,2,2-Dimethyl-3-methylenebicyclo[2.2.1]heptane (alias: Camphene),79-92-5,Camphene,common_name,high
2135,２，２－ビス（ブロモメチル）プロパン－１，３－ジオール（別名ジブロモネオペンチルグリコール）,"2,2-Bis(bromomethyl)propane-1,3-diol (alias: Dibromoneopentyl glycol)",3296-90-0,Dibromoneopentyl glycol,common_name,high,Explicit alias text appears in the row.
930,２，３，５，６－テトラフルオロ－４－メチルベンジル＝（Ｚ）－３－（２－クロロ－３，３，３－トリフルオロ－１－プロペニル）－２，２－ジメチルシクロプロパンカルボキシラート（別名テフルトリン）,"2,3,5,6-Tetrafluoro-4-methylbenzyl (Z)-3-(2-chloro-3,3,3-trifluoro-1-propenyl)-2,2-dimethylcyclopropanecarboxylate (alias: Tefluthrin)",79538-32-2,Tefluthrin,explicit_alias,high,Explicit alias in canonical_english_name.
930,２，３，５，６－テトラフルオロ－４－メチルベンジル＝（Ｚ）－３－（２－クロロ－３，３，３－トリフルオロ－１－プロペニル）－２，２－ジメチルシクロプロパンカルボキシラート（別名テフルトリン）,"2,3,5,6-Tetrafluoro-4-methylbenzyl (Z)-3-(2-chloro-3,3,3-trifluoro-1-propenyl)-2,2-dimethylcyclopropanecarboxylate (alias: Tefluthrin)",79538-32-2,テフルトリン,explicit_alias,high,Explicit 別名 in canonical_name.
2427,２，３－ジクロロ－Ｎ－４－フルオロフェニルマレイミド（別名フルオルイミド）,,41205-21-4,フルオルイミド,explicit_alias,high,Alias text is explicitly shown in parentheses after 別名.
654,２，３－ジシアノ－１，４－ジチアアントラキノン（別名ジチアノン）,"2,3-Dicyano-1,4-dithia-anthraquinone (alias: Dithianon)",3347-22-6,Dithianon,explicit_alias,high,Explicit English alias in the canonical English name.
654,２，３－ジシアノ－１，４－ジチアアントラキノン（別名ジチアノン）,"2,3-Dicyano-1,4-dithia-anthraquinone (alias: Dithianon)",3347-22-6,ジチアノン,explicit_alias,high,Explicit Japanese 別名 in the canonical name.
703,２，３－ジヒドロ－６－プロピル－２－チオキソ－４（１Ｈ）－ピリミジノン（別名プロピルチオウラシル）,"2,3-Dihydro-6-propyl-2-thioxo-4(1H)-pyrimidinone (alias: Propylthiouracil)",51-52-5,Propylthiouracil,explicit_alias,high,Explicit English alias in the canonical English name.
703,２，３－ジヒドロ－６－プロピル－２－チオキソ－４（１Ｈ）－ピリミジノン（別名プロピルチオウラシル）,"2,3-Dihydro-6-propyl-2-thioxo-4(1H)-pyrimidinone (alias: Propylthiouracil)",51-52-5,プロピルチオウラシル,explicit_alias,high,Explicit Japanese 別名 in the canonical name.
1214,２，３－ブタンジオン（別名ジアセチル）,"2,3-Butanedione (alias: Diacetyl)",431-03-8,Diacetyl,explicit_alias,high,Explicit alias in canonical_english_name.
1214,２，３－ブタンジオン（別名ジアセチル）,"2,3-Butanedione (alias: Diacetyl)",431-03-8,ジアセチル,explicit_alias,high,Explicit 別名 in canonical_name.
941,２，４，６，８－テトラメチル－１，３，５，７－テトラオキソカン（別名メタアルデヒド）,"2,4,6,8-Tetramethyl-1,3,5,7-tetraoxacyclooctane (alias: Metaldehyde)",108-62-3,Metaldehyde,explicit_alias,high,Explicit alias in canonical_english_name.
941,２，４，６，８－テトラメチル－１，３，５，７－テトラオキソカン（別名メタアルデヒド）,"2,4,6,8-Tetramethyl-1,3,5,7-tetraoxacyclooctane (alias: Metaldehyde)",108-62-3,メタアルデヒド,explicit_alias,high,Explicit 別名 in canonical_name.
1015,２，４，６－トリメチルアニリン（別名メシジン）,"2,4,6-Trimethylaniline (alias: Mesidine)",88-05-1,Mesidine,explicit_alias,high,Explicit alias in canonical_english_name.
1015,２，４，６－トリメチルアニリン（別名メシジン）,"2,4,6-Trimethylaniline (alias: Mesidine)",88-05-1,メシジン,explicit_alias,high,Explicit 別名 in canonical_name.
585,２，４－ジクロルフェニル＝４’－ニトロフェニルエーテル（別名ＮＩＰ）,"2,4-Dichlorophenyl 4'-nitrophenyl ether (alias: NIP)",1836-75-5,NIP,explicit_abbreviation,medium,Explicit abbreviation alias in the JP/EN alias text.
